Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
1096	H0E1S2	0.0001	32	2	0.1	1	2	101.log	0.9807	0.8400	0.8176	1.7938	0.5139	0.4900
200	H0E3S3	0.01	64	4	0.2	1	2	99.log	1.0076	0.8750	0.8333	1.8712	0.3750	0.4702
1573	H0E3S3	0.01	64	3	0.1	1	1	99.log	0.9672	0.8958	0.8750	1.3442	0.7031	0.6135
1320	H0E0S3	0.001	32	2	0.1	1	1	102.log	0.8857	0.8750	0.8333	2.2217	0.3984	0.4400
37	H0E3S3	0.01	32	2	0.2	1	0.5	99.log	1.2283	1.0000	1.0000	1.4512	0.7344	0.6458
509	H0E2S2	0.0001	32	4	0.1	1	2	102.log	0.9914	1.0000	1.0000	1.4240	0.6250	0.5702
387	H0E3S3	0.01	16	2	0.2	1	2	99.log	1.3809	0.8800	0.9000	1.5690	0.6500	0.5850
38	H0E3S3	0.01	64	4	0.1	1	0.5	99.log	0.9649	0.9200	0.8857	0.8424	0.9600	0.9429
660	H0E2S1	0.0001	32	2	0.2	0	0.5	100.log	0.9665	1.0000	1.0000	1.3163	0.8000	0.7333
686	H0E1S3	0.001	16	3	0.2	0	1	103.log	1.2120	1.0000	1.0000	1.4785	0.6406	0.6074
942	H0E1S3	0.01	32	2	0.2	1	2	103.log	1.3950	0.8750	0.9000	1.8620	0.3472	0.4132
496	H0E3S3	0.001	32	3	0.2	1	1	99.log	1.0211	0.8750	0.8333	4.4835	0.3225	0.4118
1501	H0E3S3	0.001	32	2	0.1	1	1	99.log	1.3809	0.8800	0.9000	1.5690	0.6500	0.5850
539	H0E3S3	0.01	64	4	0.2	1	1	99.log	0.8780	1.0000	1.0000	2.4583	0.2500	0.3932
1382	H0E3S3	0.0001	64	2	0.1	1	2	99.log	1.3548	0.8750	0.9000	1.8620	0.3472	0.4132
1537	H0E3S3	0.01	64	2	0.1	0	2	99.log	0.9717	0.8750	0.8333	0.8871	0.8750	0.8333
271	H0E0S3	0.01	64	4	0.1	1	2	102.log	0.8956	0.8750	0.8333	2.1533	0.3359	0.4233
179	H0E3S2	0.01	16	3	0.2	1	2	102.log	0.8020	0.9444	0.9167	4.9852	0.5556	0.6829
154	H0E1S3	0.001	32	4	0.1	1	1	103.log	0.7122	0.9444	0.9167	6.1652	0.5556	0.6829
1353	H0E2S2	0.0001	32	2	0.2	1	1	102.log	1.0055	0.8750	0.8333	1.7417	0.4375	0.4869
1481	H0E3S0	0.0001	16	2	0.1	1	0.5	99.log	1.2045	1.0000	1.0000	1.3934	0.7344	0.6458
375	H0E3S3	0.001	32	3	0.1	1	1	99.log	1.0613	1.0000	1.0000	1.4121	0.7100	0.6100
595	H0E2S3	0.01	64	3	0.1	1	0.5	103.log	1.2944	1.0000	1.0000	2.0010	0.6044	0.5643
1402	H0E3S3	0.001	64	4	0.2	1	0.5	99.log	0.7881	0.9444	0.9167	4.9590	0.5556	0.6829
475	H0E3S3	0.01	32	3	0.1	1	0.5	99.log	1.0406	0.8750	0.8333	1.9188	0.3750	0.4702
299	H0E3S3	0.0001	64	3	0.2	1	0.5	99.log	1.2221	1.0000	1.0000	1.4883	0.6406	0.6074
978	H0E3S2	0.01	32	2	0.1	1	2	102.log	1.2311	1.0000	1.0000	1.4174	0.5000	0.5000
133	H0E3S2	0.0001	64	2	0.1	1	0.5	102.log	1.2338	0.8073	0.7976	1.0451	0.7918	0.6996
187	H0E3S0	0.0001	64	4	0.1	1	1	99.log	2.2538	0.6177	0.5784	2.2538	0.5997	0.5589
521	H0E2S3	0.001	16	4	0.1	1	0.5	103.log	0.9602	1.0000	1.0000	1.2983	0.8000	0.7333
909	H0E3S2	0.0001	16	4	0.2	1	0.5	102.log	0.9218	0.8750	0.8333	1.3751	0.5525	0.5878
