Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
172	H0E1S0	0.01	64	2	0.1	1	0	100.log	1.2142	0.7925	0.7634	2.6140	0.5860	0.5662
6	H0E1S0	0.01	32	4	0.1	0	0	100.log	2.4130	0.5619	0.5499	2.5208	0.4882	0.4756
156	H0E1S0	0.0001	16	4	0.1	0	0	100.log	1.7162	0.6725	0.6794	2.4871	0.5925	0.5461
95	H0E1S0	0.01	32	2	0.2	0	0	100.log	2.2071	0.6433	0.6779	2.1992	0.5333	0.5165
22	H0E1S0	0.01	16	3	0.1	1	0	100.log	3.3781	0.5702	0.5506	3.9584	0.4871	0.5052
152	H0E1S0	0.01	64	2	0.2	0	0	100.log	1.9513	0.6650	0.6930	3.1579	0.5877	0.5511
158	H0E1S0	0.0001	64	4	0.1	1	0	100.log	3.3153	0.6926	0.6356	3.4642	0.6355	0.5877
142	H0E1S0	0.001	64	3	0.1	1	0	100.log	2.2353	0.5393	0.5130	2.2316	0.5585	0.5379
135	H0E1S0	0.001	16	4	0.1	1	0	100.log	2.2539	0.5367	0.5189	2.2539	0.5345	0.5175
31	H0E1S0	0.001	64	3	0.1	1	0	100.log	2.2519	0.4995	0.5185	2.2518	0.5321	0.5265
120	H0E1S0	0.01	32	4	0.2	1	0	100.log	1.7616	0.6650	0.7375	2.2103	0.5979	0.5843
204	H0E1S0	0.0001	16	4	0.1	0	0	100.log	2.2538	0.6673	0.6819	2.2539	0.4986	0.5125
117	H0E1S0	0.0001	16	4	0.1	1	0	100.log	2.2539	0.5434	0.5244	2.2539	0.4567	0.4791
55	H0E1S0	0.0001	16	4	0.1	0	0	100.log	2.2537	0.6830	0.6493	2.2537	0.6295	0.5953
80	H0E1S0	0.01	16	3	0.2	0	0	100.log	2.1467	0.6756	0.6796	2.1742	0.5418	0.5233
173	H0E1S0	0.01	16	3	0.2	1	0	100.log	2.0192	0.7170	0.6482	2.3474	0.6355	0.5865
90	H0E1S0	0.01	64	4	0.1	0	0	100.log	3.6321	0.5729	0.6017	4.2989	0.5107	0.4798
151	H0E1S0	0.001	16	2	0.1	1	0	100.log	2.2476	0.7016	0.6393	2.2477	0.6060	0.5584
127	H0E1S0	0.001	32	4	0.2	1	0	100.log	2.2539	0.6714	0.6753	2.2539	0.5039	0.5184
82	H0E1S0	0.0001	32	3	0.2	1	0	100.log	2.2481	0.6875	0.6805	2.2493	0.5080	0.5187
114	H0E1S0	0.01	16	4	0.2	1	0	100.log	3.8024	0.5860	0.6132	4.0432	0.5137	0.5237
139	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.2533	0.5745	0.5265	2.2534	0.4825	0.4793
59	H0E1S0	0.01	64	3	0.2	1	0	100.log	4.2718	0.5146	0.5300	4.4697	0.5029	0.4815
21	H0E1S0	0.01	16	4	0.2	1	0	100.log	2.2501	0.6625	0.6797	2.2495	0.5648	0.5404
119	H0E1S0	0.01	32	4	0.1	0	0	100.log	2.1417	0.7061	0.6752	3.3952	0.5133	0.5048
122	H0E1S0	0.0001	32	3	0.1	0	0	100.log	2.2538	0.5728	0.5688	2.2538	0.4679	0.4645
201	H0E1S0	0.0001	16	3	0.2	1	0	100.log	1.5369	0.7067	0.6973	2.5457	0.5193	0.5058
207	H0E1S0	0.001	16	2	0.1	0	0	100.log	1.7616	0.6650	0.7375	2.2103	0.5979	0.5843
78	H0E1S0	0.001	16	3	0.2	0	0	100.log	2.2176	0.5676	0.5699	2.2149	0.5480	0.5405
191	H0E1S0	0.0001	32	4	0.2	1	0	100.log	1.7929	0.6650	0.7545	2.2268	0.5895	0.5708
128	H0E1S0	0.001	16	2	0.1	0	0	100.log	1.7907	0.6850	0.7575	2.4897	0.5961	0.5861
88	H0E1S0	0.001	32	4	0.1	1	0	100.log	2.2539	0.5233	0.5137	2.2539	0.5317	0.5120
15	H0E1S0	0.001	32	2	0.2	1	0	100.log	2.2521	0.7070	0.6526	2.2522	0.6462	0.5952
198	H0E1S0	0.01	32	2	0.1	0	0	100.log	2.6468	0.7121	0.6474	2.8806	0.6699	0.6068
89	H0E1S0	0.001	16	3	0.2	0	0	100.log	1.8645	0.5349	0.5104	1.8838	0.5438	0.5314
9	H0E1S0	0.001	64	3	0.2	1	0	100.log	2.2393	0.6237	0.6108	2.2387	0.5269	0.5047
136	H0E1S0	0.01	16	4	0.1	0	0	100.log	2.1577	0.5734	0.6162	2.0234	0.4981	0.4948
96	H0E1S0	0.0001	32	2	0.2	1	0	100.log	2.2538	0.6673	0.6819	2.2539	0.4986	0.5125
25	H0E1S0	0.001	16	4	0.2	1	0	100.log	2.2539	0.5590	0.5347	2.2539	0.5678	0.5463
98	H0E1S0	0.01	16	4	0.2	0	0	100.log	2.2539	0.6657	0.6901	2.2539	0.5059	0.5202
17	H0E1S0	0.01	16	3	0.2	0	0	100.log	1.8028	0.6650	0.7502	2.2598	0.5985	0.5818
84	H0E1S0	0.01	64	4	0.1	1	0	100.log	2.2539	0.4997	0.4956	2.2539	0.5456	0.5148
53	H0E1S0	0.01	64	2	0.2	0	0	100.log	2.2533	0.6672	0.6987	2.2534	0.5128	0.5003
133	H0E1S0	0.01	16	4	0.1	1	0	100.log	1.8539	0.5652	0.5350	1.9073	0.5097	0.4884
71	H0E1S0	0.0001	16	4	0.2	0	0	100.log	2.2539	0.5522	0.5285	2.2539	0.5667	0.5373
174	H0E1S0	0.01	32	3	0.2	0	0	100.log	2.2525	0.7071	0.6527	2.2526	0.6463	0.5949
150	H0E1S0	0.001	32	3	0.2	0	0	100.log	2.0175	0.5144	0.5082	1.9952	0.5187	0.5183
7	H0E1S0	0.01	16	3	0.1	1	0	100.log	3.1096	0.5469	0.6062	2.6443	0.5284	0.5154
69	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.2539	0.5317	0.5196	2.2539	0.5125	0.5086
181	H0E1S0	0.01	32	4	0.2	0	0	100.log	1.7412	0.6625	0.7275	2.5431	0.5821	0.5680
94	H0E1S0	0.001	32	3	0.2	1	0	100.log	2.1481	0.5431	0.5269	2.1260	0.5606	0.5108
