Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
137	H0E1S0	0.01	64	2	0.1	1	0	100.log	3.3695	0.4906	0.5070	3.5164	0.5289	0.5055
51	H0E1S0	0.01	16	3	0.2	1	0	100.log	1.8353	0.6111	0.6421	1.7410	0.5655	0.5198
42	H0E1S0	0.001	32	4	0.2	1	0	100.log	2.2539	0.5331	0.5215	2.2539	0.3984	0.4333
107	H0E1S0	0.01	16	4	0.1	1	0	100.log	3.8538	0.4656	0.4730	3.2914	0.5380	0.5246
118	H0E1S0	0.01	32	2	0.1	0	0	100.log	5.5683	0.4844	0.6202	3.9067	0.5398	0.5331
131	H0E1S0	0.01	32	3	0.2	1	0	100.log	7.9516	0.4832	0.5139	7.4686	0.5281	0.5389
32	H0E1S0	0.01	16	4	0.2	1	0	100.log	2.2982	0.4614	0.4686	2.2670	0.5038	0.4930
210	H0E1S0	0.01	32	3	0.1	0	0	100.log	2.2538	0.7500	0.6667	2.2538	0.3600	0.4413
37	H0E1S0	0.01	64	2	0.2	1	0	100.log	3.8814	0.5299	0.5112	4.1479	0.4776	0.4697
10	H0E1S0	0.0001	64	2	0.2	0	0	100.log	2.2256	0.6090	0.5649	2.2271	0.5882	0.5485
144	H0E1S0	0.01	32	3	0.2	1	0	100.log	4.3481	0.5062	0.6280	5.5611	0.4681	0.4934
8	H0E1S0	0.0001	32	4	0.2	0	0	100.log	2.2538	1.0000	1.0000	2.2538	0.7400	0.6878
57	H0E1S0	0.001	16	2	0.1	0	0	100.log	1.4763	0.7111	0.7327	2.1267	0.4390	0.4848
160	H0E1S0	0.01	64	3	0.2	0	0	100.log	2.3534	0.6220	0.5959	1.9656	0.6650	0.6312
193	H0E1S0	0.01	32	4	0.1	1	0	100.log	2.2537	0.6622	0.6857	2.2537	0.5469	0.5384
199	H0E1S0	0.0001	16	4	0.2	0	0	100.log	2.2531	0.9375	0.9583	2.2532	0.7500	0.7354
164	H0E1S0	0.01	64	3	0.2	1	0	100.log	2.1057	0.7755	0.7779	3.8333	0.4978	0.5483
79	H0E1S0	0.01	16	2	0.1	1	0	100.log	3.0960	0.5131	0.4909	3.2393	0.5288	0.5088
197	H0E1S0	0.01	16	3	0.1	1	0	100.log	1.6633	0.7778	0.8667	3.3364	0.5000	0.6230
