Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
219	H0E1S0	0.01	16	2	0.2	0	0	100.log	2.2538	0.7687	0.7242	2.2538	0.5919	0.5898
87	H0E1S0	0.001	32	4	0.2	1	0	100.log	2.2539	0.5074	0.4973	2.2539	0.5887	0.5487
195	H0E1S0	0.0001	64	2	0.1	1	0	100.log	2.2536	0.8000	0.7613	2.2537	0.6206	0.6365
124	H0E1S0	0.01	64	3	0.1	1	0	100.log	2.2522	0.7587	0.7779	2.2525	0.5334	0.5322
134	H0E1S0	0.001	16	4	0.1	1	0	100.log	2.2539	0.5000	0.5000	2.2539	0.5000	0.5000
169	H0E1S0	0.01	32	2	0.1	1	0	100.log	2.1195	0.6731	0.6406	3.2333	0.5685	0.5297
213	H0E1S0	0.0001	32	3	0.2	0	0	100.log	0.9990	0.9300	0.9421	2.8661	0.4546	0.4632
112	H0E1S0	0.0001	64	3	0.2	1	0	100.log	2.2536	0.8000	0.7613	2.2537	0.6206	0.6385
218	H0E1S0	0.001	16	3	0.2	1	0	100.log	2.2495	0.9100	0.9242	2.2512	0.4331	0.4501
66	H0E1S0	0.01	16	4	0.2	0	0	100.log	2.2539	0.5154	0.5078	2.2539	0.5077	0.5039
143	H0E1S0	0.0001	64	3	0.2	1	0	100.log	0.8781	0.9400	0.9433	2.7557	0.4501	0.4694
47	H0E1S0	0.01	64	4	0.2	0	0	100.log	2.2539	0.6778	0.6268	2.2539	0.5540	0.5464
102	H0E1S0	0.0001	32	2	0.2	0	0	100.log	1.0334	0.8700	0.8892	3.4845	0.3980	0.4235
97	H0E1S0	0.01	16	2	0.2	1	0	100.log	2.8382	0.5706	0.6048	3.5507	0.3458	0.4159
64	H0E1S0	0.01	32	4	0.1	0	0	100.log	2.1104	0.6255	0.5954	2.3644	0.5271	0.5158
81	H0E1S0	0.0001	32	4	0.1	0	0	100.log	2.2524	0.7533	0.7353	2.2523	0.7628	0.6934
61	H0E1S0	0.0001	16	2	0.2	0	0	100.log	2.2538	0.5160	0.5408	2.2537	0.5383	0.5315
172	H0E1S0	0.001	32	4	0.2	0	0	100.log	2.2537	0.9000	0.8919	2.2537	0.4286	0.4455
6	H0E1S0	0.0001	16	4	0.1	1	0	100.log	2.2539	0.4994	0.5011	2.2539	0.5247	0.5155
239	H0E1S0	0.01	64	3	0.2	0	0	100.log	2.2538	0.7712	0.7534	2.2538	0.5694	0.5453
156	H0E1S0	0.01	32	2	0.2	1	0	100.log	4.8932	0.2425	0.4144	4.4288	0.2933	0.4395
229	H0E1S0	0.001	32	3	0.2	1	0	100.log	2.2536	0.8000	0.7603	2.2537	0.6228	0.6373
95	H0E1S0	0.001	32	4	0.1	1	0	100.log	2.2473	0.7688	0.7530	2.2486	0.5825	0.5746
22	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.2540	0.7500	0.7668	2.2541	0.6450	0.5953
152	H0E1S0	0.001	16	3	0.2	0	0	100.log	2.2533	0.8800	0.8464	2.2535	0.4376	0.4434
158	H0E1S0	0.01	16	2	0.2	0	0	100.log	2.2525	0.7575	0.7775	2.2527	0.5341	0.5331
142	H0E1S0	0.0001	64	3	0.1	0	0	100.log	2.2512	0.9000	0.9064	2.2522	0.4331	0.4501
135	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.2286	0.7685	0.6742	2.2392	0.5633	0.5372
31	H0E1S0	0.0001	64	4	0.1	0	0	100.log	2.2539	0.5588	0.5312	2.2539	0.4853	0.4928
120	H0E1S0	0.0001	32	4	0.2	1	0	100.log	2.2355	0.8650	0.8541	2.2422	0.3946	0.4219
204	H0E1S0	0.01	32	2	0.1	0	0	100.log	2.2468	0.7689	0.7167	2.2467	0.7683	0.7123
117	H0E1S0	0.001	32	4	0.1	0	0	100.log	1.5080	0.7300	0.7733	2.0698	0.6087	0.6152
55	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.3178	0.5094	0.5266	2.1132	0.5994	0.5824
80	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.2518	0.7556	0.7390	2.2517	0.7678	0.7123
173	H0E1S0	0.001	32	4	0.1	1	0	100.log	2.2536	0.8000	0.7603	2.2537	0.6222	0.6395
90	H0E1S0	0.001	32	2	0.1	1	0	100.log	2.2536	0.8000	0.7613	2.2537	0.6200	0.6385
151	H0E1S0	0.01	64	3	0.1	0	0	100.log	2.2539	0.7937	0.7697	2.2539	0.5997	0.6015
127	H0E1S0	0.0001	64	4	0.2	0	0	100.log	2.2539	0.7850	0.7306	2.2539	0.4478	0.4713
82	H0E1S0	0.0001	16	2	0.2	0	0	100.log	2.2538	0.7133	0.7131	2.2538	0.5222	0.5161
114	H0E1S0	0.01	64	2	0.2	0	0	100.log	2.2537	0.7000	0.7483	2.2538	0.4694	0.4807
139	H0E1S0	0.001	32	3	0.2	0	0	100.log	2.2491	0.7900	0.7858	2.2507	0.4093	0.4309
59	H0E1S0	0.01	64	4	0.2	1	0	100.log	2.0499	0.5938	0.6158	2.2628	0.6008	0.5772
21	H0E1S0	0.01	64	3	0.2	1	0	100.log	2.3861	0.5273	0.5150	2.1630	0.4276	0.4378
119	H0E1S0	0.0001	64	4	0.2	1	0	100.log	2.2535	0.8900	0.8664	2.2537	0.4399	0.4440
228	H0E1S0	0.01	32	4	0.1	1	0	100.log	2.2537	0.9150	0.9192	2.2537	0.4274	0.4446
122	H0E1S0	0.01	32	2	0.2	1	0	100.log	2.2538	0.8400	0.8061	2.2539	0.5772	0.5728
231	H0E1S0	0.0001	32	2	0.1	1	0	100.log	2.2536	0.8000	0.7603	2.2537	0.6222	0.6395
201	H0E1S0	0.01	16	3	0.2	1	0	100.log	2.2539	0.7937	0.7697	2.2539	0.5997	0.6015
207	H0E1S0	0.0001	16	2	0.1	1	0	100.log	2.2538	0.7556	0.7540	2.2539	0.5872	0.5699
78	H0E1S0	0.0001	64	4	0.1	1	0	100.log	2.2524	0.7533	0.7353	2.2523	0.7628	0.6934
191	H0E1S0	0.01	16	2	0.1	1	0	100.log	2.2538	0.8356	0.8001	2.2539	0.5678	0.5676
128	H0E1S0	0.01	64	2	0.1	1	0	100.log	2.7706	0.6923	0.6725	4.8939	0.6849	0.6838
88	H0E1S0	0.001	16	4	0.2	0	0	100.log	2.2485	0.7950	0.7858	2.2503	0.4082	0.4371
15	H0E1S0	0.0001	16	4	0.1	1	0	100.log	2.2539	0.4777	0.4904	2.2539	0.4462	0.4728
198	H0E1S0	0.0001	16	2	0.2	1	0	100.log	2.2536	0.8000	0.7603	2.2537	0.6217	0.6373
89	H0E1S0	0.001	16	4	0.1	1	0	100.log	2.2539	0.5525	0.5224	2.2539	0.5543	0.5357
9	H0E1S0	0.01	64	4	0.1	1	0	100.log	4.0863	0.6368	0.6013	4.0185	0.6497	0.6130
136	H0E1S0	0.01	64	4	0.2	1	0	100.log	1.0902	0.8000	0.7175	2.2279	0.4603	0.4949
96	H0E1S0	0.0001	32	2	0.1	0	0	100.log	0.8781	0.9400	0.9433	2.7557	0.4501	0.4694
25	H0E1S0	0.001	64	3	0.2	1	0	100.log	2.2532	0.7012	0.6507	2.2534	0.5851	0.5588
98	H0E1S0	0.0001	64	4	0.1	1	0	100.log	0.9116	0.9300	0.9387	3.8419	0.4422	0.4540
