Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
58	H0E1S0	0.01	32	2	0.2	1	0	100.log	2.2373	0.4721	0.4574	2.2344	0.5248	0.5081
14	H0E1S0	0.01	16	2	0.2	0	0	100.log	1.4913	0.7400	0.7371	1.8772	0.5568	0.5701
40	H0E1S0	0.0001	16	4	0.2	0	0	100.log	2.2537	0.7890	0.7592	2.2537	0.7179	0.7006
11	H0E1S0	0.0001	64	3	0.1	0	0	100.log	2.2489	0.5390	0.5120	2.2496	0.4569	0.4525
19	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.2536	0.6855	0.6317	2.2536	0.5491	0.5537
35	H0E1S0	0.01	64	2	0.2	1	0	100.log	1.3512	0.8126	0.7283	2.8860	0.5233	0.4768
27	H0E1S0	0.001	32	3	0.1	1	0	100.log	2.1957	0.9200	0.9429	2.1374	0.9091	0.9271
13	H0E1S0	0.0001	16	3	0.2	0	0	100.log	2.2495	0.6842	0.6975	2.2491	0.6469	0.6143
52	H0E1S0	0.01	16	3	0.2	0	0	100.log	2.7006	0.6111	0.7068	2.4988	0.6176	0.5539
24	H0E1S0	0.01	16	3	0.1	1	0	100.log	1.9996	0.6070	0.5451	2.7889	0.5482	0.5245
56	H0E1S0	0.01	16	4	0.1	0	0	100.log	2.9440	0.7193	0.7748	3.3157	0.5644	0.5361
63	H0E1S0	0.01	64	3	0.1	1	0	100.log	4.7825	0.6759	0.6814	5.6989	0.4792	0.4752
60	H0E1S0	0.01	16	3	0.1	1	0	100.log	2.2022	0.4861	0.4935	2.0346	0.5760	0.5165
38	H0E1S0	0.01	64	3	0.1	0	0	100.log	5.0124	0.4732	0.4653	5.0070	0.4971	0.4912
33	H0E1S0	0.001	16	3	0.2	1	0	100.log	1.9654	0.6054	0.5447	2.0212	0.4847	0.4650
48	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.1165	0.6591	0.6057	2.4514	0.4805	0.4886
