Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
709	H3E2S3	0.01	16	2	0.1	1	0.5	96.log	1.9663	0.6528	0.7347	1.9426	0.4628	0.4618
134	H3E3S2	0.001	16	3	0.2	1	0.5	96.log	1.5616	0.8403	0.8519	1.4606	0.7014	0.6120
625	H1E3S3	0.001	64	3	0.1	1	1	98.log	2.2307	0.6782	0.6607	2.2450	0.5320	0.5116
400	H2E2S3	0.01	64	2	0.2	1	1	98.log	2.1890	0.6871	0.6694	2.2224	0.5809	0.5515
315	H3E2S2	0.0001	32	4	0.1	1	1	98.log	1.8452	0.6914	0.6706	2.9485	0.4072	0.4369
16	H2E3S2	0.0001	32	4	0.1	1	1	98.log	2.1209	0.7326	0.7665	2.1124	0.6059	0.5707
478	H2E3S3	0.001	16	3	0.2	1	1	96.log	1.4239	0.7194	0.7134	2.4499	0.4139	0.4379
224	H3E3S3	0.001	64	4	0.1	1	0.5	99.log	1.1106	0.8542	0.8633	1.2524	0.7031	0.5978
220	H3E3S3	0.0001	64	2	0.1	1	0.5	99.log	1.5875	0.6806	0.7570	2.5060	0.4839	0.4736
549	H2E3S3	0.01	64	4	0.1	1	0.5	96.log	1.9494	0.6667	0.6608	1.9943	0.5444	0.5602
72	H0E3S0	0.01	64	2	0.2	0	1	99.log	1.5729	0.7092	0.6465	2.6188	0.5553	0.5096
347	H1E2S3	0.01	32	2	0.1	1	2	96.log	2.1007	0.7800	0.8571	2.0952	0.5475	0.5459
9	H3E3S0	0.0001	64	4	0.1	0	0.5	96.log	2.2538	0.6570	0.6067	2.2538	0.5696	0.5406
248	H3E3S3	0.001	64	4	0.2	1	1	99.log	2.0975	0.7500	0.8571	2.0941	0.5000	0.5054
846	H3E1S3	0.001	64	4	0.1	1	2	98.log	1.5116	0.7900	0.8556	2.1491	0.4150	0.4525
297	H1E1S3	0.01	16	3	0.2	1	2	100.log	1.2561	0.7200	0.5960	1.9396	0.4656	0.4755
420	H3E2S3	0.01	16	2	0.2	1	2	96.log	2.1016	0.7650	0.8014	2.0950	0.4663	0.4819
